,RAW_AF7,RAW_AF8
232,806.04034,847.16486
233,810.9753,847.16486
234,815.9103,842.2299
235,812.6203,848.8099
236,814.26526,848.8099
237,812.6203,845.5199
238,815.9103,848.8099
239,814.26526,852.0998
240,814.26526,848.8099
241,814.26526,852.0998
242,814.26526,848.8099
243,815.9103,848.8099
244,812.6203,850.4548300000001
245,812.6203,852.0998
246,815.9103,857.0347
247,814.26526,852.0998
248,812.6203,850.4548300000001
249,819.2002,845.5199
250,822.4902,845.5199
251,815.9103,858.67975
252,817.55524,853.7448
253,820.8452,848.8099
254,815.9103,857.0347
255,812.6203,850.4548300000001
256,817.55524,845.5199
257,815.9103,848.8099
258,815.9103,845.5199
259,819.2002,843.87494
260,817.55524,848.8099
261,815.9103,848.8099
262,814.26526,850.4548300000001
263,815.9103,845.5199
264,820.8452,845.5199
265,817.55524,847.16486
266,817.55524,843.87494
267,814.26526,843.87494
268,814.26526,845.5199
269,815.9103,850.4548300000001
270,814.26526,848.8099
271,817.55524,848.8099
272,814.26526,847.16486
273,815.9103,847.16486
274,815.9103,847.16486
275,817.55524,847.16486
276,820.8452,852.0998
277,819.2002,850.4548300000001
278,815.9103,848.8099
279,817.55524,845.5199
280,814.26526,845.5199
281,814.26526,848.8099
282,814.26526,850.4548300000001
283,809.3303,850.4548300000001
284,810.9753,850.4548300000001
285,804.3954,845.5199
286,814.26526,842.2299
287,827.4251,852.0998
288,809.3303,847.16486
289,825.78015,852.0998
290,815.9103,850.4548300000001
291,819.2002,847.16486
292,814.26526,847.16486
293,815.9103,842.2299
294,830.7151,850.4548300000001
295,824.13513,847.16486
296,820.8452,845.5199
297,825.78015,850.4548300000001
298,817.55524,845.5199
299,827.4251,847.16486
300,822.4902,847.16486
301,819.2002,847.16486
302,830.7151,852.0998
303,829.07007,853.7448
304,817.55524,847.16486
305,819.2002,847.16486
306,824.13513,850.4548300000001
307,822.4902,847.16486
308,814.26526,845.5199
309,815.9103,852.0998
310,810.9753,845.5199
311,812.6203,843.87494
312,809.3303,845.5199
313,819.2002,847.16486
314,820.8452,850.4548300000001
315,815.9103,848.8099
316,812.6203,850.4548300000001
317,824.13513,850.4548300000001
318,814.26526,842.2299
319,824.13513,845.5199
320,829.07007,853.7448
321,810.9753,843.87494
322,820.8452,845.5199
323,812.6203,852.0998
324,822.4902,848.8099
325,810.9753,847.16486
326,815.9103,847.16486
327,817.55524,845.5199
328,810.9753,840.5849599999999
329,815.9103,838.94
330,815.9103,843.87494
331,809.3303,850.4548300000001
332,817.55524,845.5199
333,822.4902,848.8099
334,807.68536,848.8099
335,822.4902,850.4548300000001
336,809.3303,847.16486
337,815.9103,842.2299
338,817.55524,845.5199
339,815.9103,842.2299
340,817.55524,848.8099
341,809.3303,845.5199
342,815.9103,845.5199
343,825.78015,848.8099
344,822.4902,843.87494
345,819.2002,848.8099
346,814.26526,845.5199
347,819.2002,842.2299
348,809.3303,840.5849599999999
349,830.7151,842.2299
350,832.36005,843.87494
351,820.8452,850.4548300000001
352,822.4902,847.16486
353,820.8452,845.5199
354,819.2002,843.87494
355,830.7151,853.7448
356,820.8452,843.87494
357,832.36005,847.16486
358,822.4902,853.7448
359,817.55524,842.2299
360,812.6203,843.87494
361,815.9103,847.16486
362,824.13513,848.8099
363,822.4902,847.16486
364,834.005,853.7448
365,817.55524,850.4548300000001
366,819.2002,843.87494
367,822.4902,847.16486
368,825.78015,845.5199
369,819.2002,848.8099
370,820.8452,850.4548300000001
371,819.2002,848.8099
372,817.55524,852.0998
373,822.4902,852.0998
374,819.2002,847.16486
375,820.8452,850.4548300000001
376,809.3303,845.5199
377,810.9753,842.2299
378,820.8452,838.94
