,RAW_AF7,RAW_AF8
289,827.4251,852.0998
290,822.4902,850.4548300000001
291,825.78015,853.7448
292,819.2002,850.4548300000001
293,827.4251,848.8099
294,822.4902,850.4548300000001
295,825.78015,853.7448
296,814.26526,852.0998
297,810.9753,853.7448
298,810.9753,852.0998
299,822.4902,850.4548300000001
300,824.13513,850.4548300000001
301,824.13513,853.7448
302,830.7151,853.7448
303,814.26526,852.0998
304,815.9103,852.0998
305,815.9103,852.0998
306,827.4251,855.3898
307,817.55524,855.3898
308,822.4902,855.3898
309,819.2002,855.3898
310,809.3303,852.0998
311,812.6203,853.7448
312,822.4902,861.9697
313,817.55524,855.3898
314,809.3303,852.0998
315,820.8452,850.4548300000001
316,825.78015,852.0998
317,817.55524,852.0998
318,824.13513,853.7448
319,832.36005,852.0998
320,817.55524,847.16486
321,820.8452,848.8099
322,817.55524,847.16486
323,810.9753,848.8099
324,815.9103,850.4548300000001
325,812.6203,848.8099
326,822.4902,848.8099
327,822.4902,852.0998
328,812.6203,852.0998
329,819.2002,852.0998
330,824.13513,852.0998
331,815.9103,848.8099
332,829.07007,853.7448
333,820.8452,848.8099
334,815.9103,848.8099
335,819.2002,848.8099
336,819.2002,848.8099
337,824.13513,853.7448
338,810.9753,850.4548300000001
339,822.4902,855.3898
340,814.26526,847.16486
341,824.13513,855.3898
342,810.9753,852.0998
343,819.2002,848.8099
344,819.2002,853.7448
345,806.04034,847.16486
346,810.9753,847.16486
347,819.2002,853.7448
348,815.9103,852.0998
349,809.3303,855.3898
350,819.2002,855.3898
351,812.6203,850.4548300000001
352,817.55524,853.7448
353,817.55524,853.7448
354,824.13513,860.3247
355,825.78015,860.3247
356,817.55524,855.3898
357,819.2002,855.3898
358,810.9753,845.5199
359,822.4902,850.4548300000001
360,822.4902,853.7448
361,819.2002,852.0998
362,825.78015,855.3898
363,815.9103,848.8099
364,817.55524,848.8099
365,825.78015,850.4548300000001
366,817.55524,850.4548300000001
367,832.36005,857.0347
368,825.78015,857.0347
369,817.55524,853.7448
370,825.78015,858.67975
371,817.55524,855.3898
372,825.78015,855.3898
373,822.4902,858.67975
374,824.13513,857.0347
375,822.4902,857.0347
376,814.26526,853.7448
377,810.9753,852.0998
378,820.8452,857.0347
379,822.4902,858.67975
380,817.55524,852.0998
381,817.55524,852.0998
382,825.78015,845.5199
383,829.07007,850.4548300000001
384,827.4251,848.8099
385,843.87494,855.3898
386,824.13513,848.8099
387,829.07007,847.16486
388,824.13513,847.16486
389,830.7151,847.16486
390,830.7151,852.0998
391,817.55524,848.8099
392,824.13513,848.8099
393,819.2002,843.87494
394,822.4902,840.5849599999999
395,827.4251,838.94
396,827.4251,848.8099
397,822.4902,843.87494
398,834.005,852.0998
399,822.4902,852.0998
400,825.78015,847.16486
401,827.4251,847.16486
402,815.9103,843.87494
403,820.8452,848.8099
404,817.55524,848.8099
405,822.4902,850.4548300000001
406,825.78015,852.0998
407,817.55524,848.8099
408,819.2002,850.4548300000001
409,830.7151,855.3898
410,814.26526,853.7448
411,822.4902,858.67975
412,825.78015,860.3247
413,817.55524,848.8099
414,820.8452,855.3898
415,815.9103,852.0998
416,825.78015,860.3247
417,814.26526,860.3247
418,819.2002,858.67975
419,817.55524,858.67975
420,822.4902,852.0998
421,822.4902,858.67975
422,814.26526,857.0347
423,820.8452,860.3247
424,814.26526,858.67975
425,814.26526,858.67975
426,815.9103,850.4548300000001
427,825.78015,853.7448
428,822.4902,855.3898
429,817.55524,848.8099
430,814.26526,848.8099
431,812.6203,847.16486
432,829.07007,852.0998
433,820.8452,852.0998
434,834.005,857.0347
435,835.65,857.0347
436,824.13513,857.0347
437,822.4902,858.67975
438,830.7151,860.3247
439,824.13513,857.0347
440,824.13513,855.3898
441,825.78015,848.8099
442,815.9103,843.87494
443,812.6203,847.16486
444,825.78015,857.0347
445,820.8452,855.3898
446,824.13513,850.4548300000001
447,832.36005,853.7448
448,817.55524,843.87494
449,824.13513,850.4548300000001
450,817.55524,850.4548300000001
451,829.07007,855.3898
452,825.78015,860.3247
453,829.07007,848.8099
454,820.8452,852.0998
455,812.6203,847.16486
456,819.2002,843.87494
457,819.2002,845.5199
458,827.4251,852.0998
459,824.13513,848.8099
460,817.55524,848.8099
461,820.8452,853.7448
462,822.4902,858.67975
463,817.55524,857.0347
464,834.005,861.9697
465,824.13513,858.67975
466,817.55524,848.8099
467,819.2002,853.7448
468,817.55524,852.0998
469,824.13513,853.7448
470,814.26526,853.7448
471,825.78015,860.3247
472,815.9103,855.3898
473,809.3303,853.7448
474,817.55524,857.0347
475,824.13513,858.67975
476,817.55524,857.0347
477,835.65,866.9046599999999
478,837.295,865.25964
479,819.2002,873.48456
480,824.13513,881.7095
481,819.2002,858.67975
482,806.04034,886.6444
483,812.6203,893.2243
484,820.8452,904.7392
485,827.4251,924.4789400000001
486,834.005,881.7095
487,824.13513,914.6091
